video,window_id,window_start_sec,window_end_sec,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_speed_drop,mean_speed_drop,max_vehicle_count,mean_vehicle_count,label
accident02.mp4,2,1.0,2.0,0.7047293655404053,9.54341857098346,0.5375764166563418,0.24262351422051606,2.4345533670408086,3.511650200177141,207.82916748473053,0.7169216871261597,0.008439102210104465,9.483272073587727,0.6924996779990117,2.7673220171980972,-0.04479422792389071,179.35000236055637,52.551618282283336,2.4345533670408086,0.1311565548468972,7.0,5.433333333333334,0
accident02.mp4,3,1.5,2.5,1.4558525578986699,14.611921508605462,0.9088565666522254,0.4055652400367355,7.101423248623697,1.949915018662338,195.04379668219434,0.848436176776886,0.013156210072338581,15.039450542871208,1.8531061526514014,6.688815842977846,0.00846402910737317,176.02108524254345,53.851708501340596,7.101423248623697,0.1909026970174007,7.0,5.866666666666666,0
accident02.mp4,4,2.0,3.0,1.7963001603456956,14.611921508605462,0.8277395094374325,0.44027752277798926,7.101423248623697,1.949915018662338,199.51638666013386,0.848436176776886,0.007767158560454845,15.039450542871208,1.8468178202565375,6.688815842977846,-0.026151151671273094,176.02108524254345,51.16146920207733,7.101423248623697,0.21063122965244455,6.0,4.933333333333334,0
accident02.mp4,5,2.5,3.5,1.7134493557605266,7.577926191599135,0.4740949335942907,0.48207927187057537,4.238631270094849,34.874930874026376,213.64583613367878,0.07028134912252426,0.005003728903830051,7.723838004302138,1.1949071836404646,2.554270847767434,-0.07386542744669145,171.437183360658,41.40112575969387,3.751289363513377,0.22466469442429415,7.0,4.7,0
accident02.mp4,6,3.0,4.0,2.009418697033098,6.276843244977671,0.7109455286572421,0.563667069741139,4.238631270094849,46.448927585541234,556.2613034861006,0.07028134912252426,0.0020834720654723544,7.766994715401893,2.049280066388464,2.554270847767434,-0.2818197686432549,171.437183360658,31.251424654357088,3.751289363513377,0.27632495045562444,7.0,4.166666666666667,0
accident02.mp4,7,3.5,4.5,2.4225958924517093,7.5653520797655505,0.6352861793660546,0.49684707749841783,2.8453653794739093,53.55566645205267,596.7229592513488,0.023362992331385612,0.00012979439925402402,7.766994715401893,2.9087234088366727,3.5810326614232793,-0.13255545091860588,159.2442630666483,28.29746890005539,2.8453653794739093,0.2739185594366072,5.0,3.4,0
accident02.mp4,8,4.0,5.0,2.606878502191054,8.455966007782798,0.5655559722957629,0.5010126969043983,7.457470131095909,52.088563203984,249.97623173142205,0.0,0.0,13.527442789600855,2.906420193582126,8.361870704717262,0.041488791301675945,176.13999771079273,32.52001737393382,3.3447056957809203,0.2442377760582466,6.0,4.133333333333334,1
accident02.mp4,9,4.5,5.5,2.003397535110498,8.455966007782798,0.8746847180428755,0.3992197631468747,7.457470131095909,41.270307150649806,204.88560505044353,0.13436254858970642,0.000681779463775456,13.527442789600855,2.1075530747425133,8.361870704717262,-0.1281084608166597,176.31679578709023,36.953257069281364,3.3447056957809203,0.20358191141674584,7.0,4.8,1
accident02.mp4,10,5.0,6.0,1.1507890914528671,4.656036110976439,0.29410023256514495,0.26580185479813534,1.617341122532517,0.14538852311044234,204.32575675990404,0.9710394740104675,0.005895919166505337,4.620513555888692,1.084766572340444,1.4273216532415631,-0.049141349916660484,176.31679578709023,36.95629310471533,1.617341122532517,0.14696080672646308,7.0,5.233333333333333,1
accident02.mp4,11,5.5,6.5,0.8893712491792267,3.1348175083899585,0.24305169643295751,0.2558748688225613,1.617341122532517,0.061311631581638666,196.2049884583874,0.9916295409202576,0.024963775649666786,2.7266335740234524,0.6916263141876638,1.5723661153869557,-0.014605807789427891,168.38169918505875,33.13812537615796,1.617341122532517,0.13664649623026764,8.0,5.833333333333333,1
accident02.mp4,12,6.0,7.0,0.7748146827431835,5.419228327612127,0.2337187085013013,0.2784064907658769,3.3707546139552154,0.061311631581638666,193.8881757863991,0.9916295409202576,0.042414698749780655,5.2677734343319855,0.442498485778227,2.2111540392495925,0.008452490703910654,179.71074985980758,41.75266175797726,3.3707546139552154,0.14166129696673985,9.0,6.6,1
accident02.mp4,13,6.5,7.5,0.850173555797619,5.419228327612127,0.26834057917899257,0.36170320254692684,3.3707546139552154,0.012841130010891277,211.53572022607088,0.9981393814086914,0.04309834912419319,5.769975081161533,0.5619223797809286,3.7199223595053645,0.003939402620623053,179.71074985980758,47.93623814454479,3.3707546139552154,0.18017729397373075,9.0,6.933333333333334,1
accident02.mp4,14,7.0,8.0,1.022495680098376,5.441832860262256,0.2632928351429192,0.3203741595833088,3.107842760748552,0.012841130010891277,216.9846234846522,0.9981393814086914,0.02336466684937477,5.769975081161533,0.8629261238827107,3.7199223595053645,-0.013557781841009867,177.57523051540693,44.034393154771564,3.107842760748552,0.1673991672336067,8.0,6.566666666666666,1
accident02.mp4,15,7.5,8.5,1.0774602176272572,5.441832860262256,0.2197406144533095,0.26458018362856395,1.2869324496537522,0.263536072126321,217.39124614501563,0.9721554517745972,0.030471138656139374,5.430676414537174,1.1181613505154018,1.1348799083665426,-0.05978489349709512,178.5715477802517,45.96222596994314,1.0738589462111618,0.1411758452588345,7.0,5.533333333333333,1
accident02.mp4,16,8.0,9.0,0.9530021526992475,5.428519552179078,0.23750702725054615,0.31199227048645145,3.4891415383491995,0.263536072126321,228.93466846321851,0.9721554517745972,0.02827671729028225,5.24124927975447,0.7754736518633003,8.683950795796775,-0.04237563342241987,178.5715477802517,50.95154068311128,3.4891415383491995,0.16960461209998037,7.0,4.833333333333333,1
accident02.mp4,17,8.5,9.5,0.8636313279883574,5.428519552179078,0.24312870295774305,0.31911202637028585,3.4891415383491995,2.99369313603155,170.4393873359382,0.7064498066902161,0.002306843874976039,5.24124927975447,0.5505672951420514,8.683950795796775,-0.009433313834255785,179.3801941066827,42.28384220985694,3.4891415383491995,0.16784002969676093,7.0,4.633333333333334,0
accident03.mp4,0,0.0,1.0,4.145019115752229,13.438346306633502,1.7000550652603437,1.7103301535977737,8.466499751160221,12.494350051772027,231.8875756644555,0.602837324142456,0.12776213884353638,8.492191865460995,0.4610641237341392,8.072388019600353,0.12925927038039836,131.09459592415436,16.788328709756392,8.466499751160221,0.8269994044229293,7.0,5.033333333333333,0
accident03.mp4,1,0.5,1.5,2.6662480087637186,12.010318593147593,2.3785260254426714,1.183822483427479,7.959219347088754,12.494350051772027,1837.7265207095566,0.602837324142456,0.07070730129877727,5.878229076695504,0.05669886752016199,7.4675787542308285,-0.00868049681651124,160.251717469379,28.26215658630007,7.869187558114852,0.6089157770184965,7.0,4.133333333333334,0
accident03.mp4,2,1.0,2.0,0.7955819338234991,7.535452434445081,1.1221190665272234,0.5563119613670529,5.442582593805559,16.648437983242342,1782.289423538367,0.5837041139602661,0.012693132708470027,5.038222984253689,0.6385413190013314,7.4675787542308285,0.04036793550353815,160.251717469379,33.627263437151996,4.634279911201103,0.2844658264594536,6.0,2.2,0
accident03.mp4,3,1.5,2.5,0.7335156971387483,3.0117624356744863,0.43903389591604436,0.45407644691762833,2.102317955038596,0.14596021412278812,154.1616202444453,0.8218275904655457,0.009046890772879124,3.9137017778871837,1.1042471454336455,2.349797883282349,0.01963150370543316,122.12448833856735,19.525785887197255,2.102317955038596,0.21578450619336434,4.0,2.2333333333333334,0
accident03.mp4,4,2.0,3.0,1.0200704423596283,4.637801717983189,0.5387913697160609,0.5045096329727486,3.2075331627622647,0.14596021412278812,234.12982792023433,0.8218275904655457,0.009046890772879124,5.445709672240866,1.4543017003144483,3.572373564008558,-0.06234878225039669,49.817727817412816,13.159715950591833,3.2075331627622647,0.26231442169459146,4.0,2.6666666666666665,0
accident03.mp4,5,2.5,3.5,1.5670764062101523,7.9554818998408345,1.0874866156768468,1.0941588410274639,7.316286216749282,62.427606350030324,283.8557328036948,0.0019685218576341867,2.1872465367778204e-05,10.33260253082392,2.051204860666195,9.47846575095258,0.11372077617778958,49.817727817412816,13.747509331301055,3.6176472521401677,0.5025784650021565,3.0,2.933333333333333,0
accident03.mp4,6,3.0,4.0,2.232500968186895,7.9554818998408345,1.3167476133908238,1.5444709400195735,7.316286216749282,56.126513397667864,267.0023205672463,0.0019685218576341867,3.0195760700735264e-05,10.91625733662653,2.5177525091764488,10.027889841374986,0.00116061086054966,45.08541432169904,7.940890570968496,3.7754066957102888,0.7562239747907188,3.0,2.933333333333333,0
accident03.mp4,7,3.5,4.5,2.653931651480917,7.615330305163161,1.1483507681539034,1.3870761359329147,7.027098829662449,56.126513397667864,260.7491210543399,0.000749096623621881,8.323296242451761e-06,10.91625733662653,1.8234566769216785,10.027889841374986,-0.15435971045575597,55.087296063155634,5.488297266829172,3.7754066957102888,0.7116052712882351,4.0,3.2666666666666666,0
accident03.mp4,8,4.0,5.0,3.173108624489168,12.331357566281461,1.5026490179005827,1.7494292118240478,11.306228645085739,65.57061412207759,268.02615439075583,0.0,0.0,12.000820892137483,1.4817300612847293,10.39170473275911,-0.14838333388477398,123.64173397941461,10.183880521475574,9.332087418865022,0.8290173036673084,4.0,3.533333333333333,0
accident03.mp4,9,4.5,5.5,4.254872134895369,15.551500404636531,1.9717005724344567,2.385563809457172,11.57873008615556,122.73683405299818,269.5881773594366,0.0,0.0,14.585820022686704,1.1617699025124852,11.803394777839202,-0.23418007935781346,123.64173397941461,10.982996429566265,9.332087418865022,1.184779665449752,4.0,3.6,0
accident03.mp4,10,5.0,6.0,4.882980944672429,15.551500404636531,1.9050664332297977,2.1156642861850457,11.57873008615556,122.90553530018072,229.72249120324378,0.0,0.0,14.585820022686704,1.5801260058329618,11.803394777839202,-0.19623282568520828,44.713314825278275,6.126374043957684,7.2031866030727985,1.0870668574935107,4.0,3.3666666666666667,0
accident03.mp4,11,5.5,6.5,5.5048763132154965,26.764113845442026,2.9413977524331636,2.9268859096358564,22.639440715250696,0.39913971362658685,182.83264455276094,0.9676337242126465,0.022323930636048317,25.145424309716134,3.008181050412541,22.648603899129256,-0.862156169225869,132.05360175962556,9.943472502028953,22.639440715250696,1.4345923873384927,4.0,3.2666666666666666,0
accident03.mp4,12,6.0,7.0,5.005141228208089,26.764113845442026,2.9547800229586296,3.0343619382230007,22.639440715250696,0.39913971362658685,175.97855851891816,0.9676337242126465,0.024380071088671684,25.145424309716134,2.4157985094492345,22.648603899129256,-0.89653151868095,132.05360175962556,14.20505430155572,22.639440715250696,1.525062204804326,4.0,3.8,1
accident03.mp4,13,6.5,7.5,3.147384728724161,14.856365697540257,1.3551704974731456,1.58709215861347,11.681772181753622,59.9867260307875,149.28975181538772,0.14188888669013977,0.0021683003287762403,14.145595132291675,0.9371835524948805,10.797486374158552,-0.1943770730926224,175.05973739718,15.153639196486296,8.207734808075317,0.8516526604121407,5.0,3.7666666666666666,1
accident03.mp4,14,7.0,8.0,2.1291248433189027,7.664326411410617,0.9100084182028981,1.1334753672449742,5.434646479464113,0.4951869326160132,114.36096042653894,0.9562287926673889,0.02125808596611023,8.727525904522508,-0.15652041628838556,10.797486374158552,-0.061109891593808655,175.05973739718,14.530344056515144,4.70958896928523,0.590580161435713,5.0,3.3666666666666667,1
accident03.mp4,15,7.5,8.5,1.342608964893288,5.28393625456272,0.76985479385624,0.7681190093742869,4.059190424659956,0.48920209244287627,109.01202640575427,0.974206805229187,0.03757183253765106,4.695058254867519,-0.5986995759410959,5.53963550785474,0.025934668941001323,171.71054734894557,27.09880095716649,3.307167616898166,0.41603626075294364,4.0,3.1666666666666665,1
accident03.mp4,16,8.0,9.0,0.8975629618787612,6.342437410218778,0.5634862269475468,0.5317202890712777,5.863263405304378,0.4019474400697787,124.4687577353885,0.974206805229187,0.021565474569797516,4.695058254867519,-0.667685884570598,5.53963550785474,0.009899960273751701,171.71054734894557,42.65261294646642,2.4307367476846373,0.2595894713343257,4.0,3.0,1
accident03.mp4,17,8.5,9.5,0.7639924325167863,6.342437410218778,0.5560491444531552,0.47996826304237256,5.863263405304378,0.4019474400697787,145.57201247991642,0.9251224398612976,0.005139568820595741,3.2006099256676066,-0.44241923704115105,3.3786822433369252,-0.01742259139659995,178.1402017294676,56.923330071405616,1.0617728680708391,0.18400219127777231,4.0,2.933333333333333,1
accident03.mp4,18,9.0,10.0,0.5705595048378236,5.148662383120764,0.4188026497886639,0.413427593842177,4.9728817993695005,80.83817776980105,158.33444748724645,0.0,0.0,3.2006099256676066,-0.08902679664957608,3.3786822433369252,-0.006213806205322714,178.1402017294676,57.590024627785404,2.725922153633185,0.20750722588725926,3.0,3.0,1
accident03.mp4,19,9.5,10.5,0.40949709557050934,2.4227402294875793,0.28603476870786587,0.33368513671678457,2.725922153633185,90.25697769601089,160.5381263647138,0.0,0.0,2.2372029359251258,-0.13117385200943568,2.1008126487882492,0.026461234968825905,173.8794478530365,50.96525031695396,2.725922153633185,0.2014609236106883,3.0,3.0,1
accident03.mp4,20,10.0,11.0,0.33123723978590325,2.057967219243906,0.17964759005182343,0.27690644459949965,1.9097241737830748,100.91103549753645,162.30719199932358,0.0,0.0,1.754678601138096,-0.08384704511326063,1.8531578211415933,0.025614049057177925,179.85189940573412,57.492727998847336,1.2979252138386497,0.139457363634674,3.0,3.0,1
accident03.mp4,21,10.5,11.5,0.3543514191022578,2.057967219243906,0.16653441083568932,0.25283933293404737,1.9097241737830748,106.77126264931069,162.95417300414405,0.0,0.0,1.7184038333040803,-0.039567713498251715,2.724961240896107,-0.0027269026215967673,179.85189940573412,59.567782790977695,1.0390353878936083,0.12211524107212811,3.0,3.0,1
accident03.mp4,22,11.0,12.0,0.32224730346547015,1.7791983525989998,0.16429761195613302,0.2264126173726261,1.0534964916411609,116.49636225114705,163.45437546305,0.0,0.0,1.3630062907641047,-0.01427430743190807,2.724961240896107,-0.0001759830776537025,179.2857175271769,48.31713152348098,1.0390353878936083,0.1161967257663398,3.0,3.0,1
accident03.mp4,23,11.5,12.5,0.2474384565247248,1.1182262012249187,0.13976054772095897,0.1766816759326491,0.7592113130281465,122.2591315368959,186.5329195604649,0.0,0.0,0.8951990880337064,-0.052780410991088274,1.271512484208813,-0.03884281507967383,179.3081574903215,42.81541049557815,0.5058241646487756,0.08417670555676392,3.0,2.566666666666667,1
accident03.mp4,24,12.0,13.0,0.313595460467521,2.0246113602034237,0.24848279365751655,0.2717616640692325,1.6058217110886084,128.54764098297508,192.664926936079,0.0,0.0,0.4993315448851092,-0.3158066853350012,1.8199116540799878,-0.05172727419437612,179.3081574903215,44.84125303170217,1.6058217110886084,0.12405130666040833,3.0,2.5,1
accident04.mp4,0,0.0,1.0,1.3653047794404334,10.405909816781664,1.5481328049360772,0.9452465662167101,8.587457506718472,40.487355696671145,635.2165454114712,0.29332059621810913,0.0035504734143614767,9.714510105231867,1.0713533285522139,4.295056713616816,-0.08740377910459554,179.578312596526,35.0521416910724,6.835835356941905,0.4936814713982516,5.0,4.266666666666667,0
accident04.mp4,1,0.5,1.5,0.8776095202294025,4.741374932270706,0.2844175732528772,0.32295566668175635,2.518119504411387,78.71138685891076,358.208821548172,0.0,0.0,4.862261164297763,0.7896539556152206,2.0381040684770824,0.004949726518874224,178.70902386950561,30.707159641344095,2.518119504411387,0.16393451778498325,5.0,4.333333333333333,0
accident04.mp4,2,1.0,2.0,0.8825773469541472,3.28562837026428,0.2748971471589886,0.325360309570564,2.299755339007215,89.91031918553229,346.5544111477368,0.015140327624976635,0.0003078905865550041,4.880486289448527,0.8138282999515642,1.7574237567278033,0.014719911797355795,172.50380008089905,30.119645660581686,2.299755339007215,0.15833243406213474,5.0,4.166666666666667,1
accident04.mp4,3,1.5,2.5,1.0652464259630519,3.8699465966682243,0.358360601239149,0.39798777947834846,2.451243455495717,133.8108653927108,332.6056875755011,0.047261495143175125,0.002964343875646591,5.770855138510683,1.0652194920308349,2.8976983622990247,0.010578543552607284,152.722647525998,31.337266819384315,2.451243455495717,0.19329891304991523,5.0,4.033333333333333,1
accident04.mp4,4,2.0,3.0,1.3314931452235446,5.65092248231519,0.4176749815936375,0.455800305044262,2.828618763237099,133.8108653927108,313.86732129001444,0.06872039288282394,0.007591639179736376,6.723888383578128,1.3844148642602332,3.3238435971794615,0.010288817734996136,164.49836310269873,28.8125247591223,2.828618763237099,0.2192933510582334,5.0,4.033333333333333,1
accident04.mp4,5,2.5,3.5,1.5898241999750107,9.794848031237379,0.5234050386241664,0.5184584215959808,4.524336427975621,47.770489634707936,311.0190966328128,0.22038820385932922,0.009165283292531967,14.202224199653983,1.4627803795382737,3.609935053091931,-0.024836121382279457,164.49836310269873,24.72551903060561,4.524336427975621,0.26487474145968715,7.0,4.766666666666667,1
accident04.mp4,6,3.0,4.0,2.029479617653222,13.98152497963224,0.6927387498006583,0.6691800051339661,8.874167267213014,0.19561471445874265,318.0530112029975,0.9973949193954468,0.01853509061038494,18.596713621412448,1.7941960002538635,8.242553524151276,-0.06163942064301807,166.624728216332,20.266163752394903,8.874167267213014,0.3440485013059125,10.0,7.233333333333333,1
accident04.mp4,7,3.5,4.5,1.969055225037544,13.98152497963224,0.7572847862353375,0.7495462371957331,8.874167267213014,0.19561471445874265,306.9207247179825,0.9973949193954468,0.016990751028060913,18.596713621412448,1.6479688219445066,12.606894374857575,-0.0765210877468672,173.86640217674469,23.146357688381364,8.874167267213014,0.39205143435313566,10.0,8.633333333333333,1
accident04.mp4,8,4.0,5.0,1.1342809352526844,11.006300313195029,0.6821587439793836,0.5745650261418519,7.688454692943187,73.31391945804323,289.12579737659496,0.10122179239988327,0.006538036745041609,13.89457858409753,0.7885396702267413,12.606894374857575,-0.07750718920150981,176.10866030627008,32.803802580068826,7.688454692943187,0.32705459898055794,9.0,8.333333333333334,1
accident04.mp4,9,4.5,5.5,0.5610178070135342,3.531394718463727,0.2189755455542502,0.2834778714539714,6.034422895254195,0.29556206925649403,288.8251375948544,0.9898499846458435,0.007971357554197311,6.088062447909493,0.3529058476188291,6.781263004211837,-0.03147904885042194,176.40138177093814,42.1641005438897,6.034422895254195,0.16611052198360737,10.0,8.733333333333333,1
accident04.mp4,10,5.0,6.0,0.42689306407894784,3.2729821080973904,0.11849340059989254,0.18625631989511338,1.5747476310601223,0.29556206925649403,294.7224862421482,0.9898499846458435,0.007070732302963734,3.2393464400927314,0.2834281127562856,1.8247175866172824,-0.005214452462257745,176.71168109218502,44.12750390655292,1.5708694357053163,0.09658663423496414,10.0,9.1,1
accident04.mp4,11,5.5,6.5,0.3847312308089126,3.8258372184765097,0.16402434030535795,0.17431487787879973,1.8624522187755668,0.07123908304519692,292.3567135065895,0.9912703037261963,0.008335410617291927,3.7839432042218277,0.2985233164972009,1.8898288836767279,0.020300594170426865,177.64028584813988,48.81087833129562,1.5708694357053163,0.07506183476826728,11.0,9.333333333333334,1
